"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"MANALIPETC","EQ","17-Mar-2021","         65.15","         65.00","         65.55","         61.30","         62.30","         62.10","         63.45","     811380","            51481606.50","       5202","     467973","         57.68"
"MANALIPETC","EQ","18-Mar-2021","         62.10","         64.50","         64.85","         60.30","         61.90","         61.55","         62.85","    2083320","           130929117.15","      11403","     894912","         42.96"
"MANALIPETC","EQ","19-Mar-2021","         61.55","         60.90","         62.85","         58.00","         62.15","         62.05","         60.58","    1427344","            86471391.25","       7876","     590177","         41.35"
"MANALIPETC","EQ","22-Mar-2021","         62.05","         62.50","         64.20","         61.70","         62.30","         62.35","         62.91","     733153","            46124111.80","       5506","     302297","         41.23"
"MANALIPETC","EQ","23-Mar-2021","         62.35","         62.80","         63.70","         61.70","         62.80","         62.90","         62.85","     506430","            31831303.05","       2695","     229192","         45.26"
"MANALIPETC","EQ","24-Mar-2021","         62.90","         62.15","         62.90","         60.55","         61.20","         61.00","         61.84","     455863","            28192558.75","       2254","     273239","         59.94"
"MANALIPETC","EQ","25-Mar-2021","         61.00","         61.00","         61.40","         57.70","         58.40","         58.50","         59.05","     837648","            49463993.75","       4961","     476472","         56.88"
"MANALIPETC","EQ","26-Mar-2021","         58.50","         60.40","         60.75","         58.40","         59.80","         59.60","         60.07","     551292","            33115503.60","       2770","     278595","         50.53"
"MANALIPETC","EQ","30-Mar-2021","         59.60","         61.00","         62.10","         59.15","         59.90","         59.80","         60.17","     570845","            34348944.80","       4909","     315242","         55.22"
"MANALIPETC","EQ","31-Mar-2021","         59.80","         60.60","         60.65","         58.80","         58.90","         59.25","         59.71","     388660","            23208340.25","       3013","     234100","         60.23"
"MANALIPETC","EQ","01-Apr-2021","         59.25","         60.60","         65.15","         60.35","         65.15","         65.15","         64.17","    1453307","            93259070.55","       3392","     980070","         67.44"
"MANALIPETC","EQ","05-Apr-2021","         65.15","         68.00","         71.65","         65.20","         71.65","         71.65","         69.35","    4316705","           299356409.70","      18084","    2244141","         51.99"
"MANALIPETC","EQ","06-Apr-2021","         71.65","         74.00","         78.80","         70.25","         72.10","         72.45","         75.55","   10940276","           826526589.35","      51020","    2998433","         27.41"
"MANALIPETC","EQ","07-Apr-2021","         72.45","         72.70","         74.65","         70.50","         73.50","         73.30","         73.14","    2604441","           190498913.55","      16069","     912218","         35.03"
"MANALIPETC","EQ","08-Apr-2021","         73.30","         73.30","         77.00","         72.60","         74.40","         74.05","         74.90","    1581987","           118490505.50","       7726","     747646","         47.26"
"MANALIPETC","EQ","09-Apr-2021","         74.05","         74.40","         77.30","         73.50","         75.50","         75.25","         75.60","    1778389","           134444788.90","       7653","     737901","         41.49"
"MANALIPETC","EQ","12-Apr-2021","         75.25","         73.75","         73.75","         67.75","         67.75","         68.20","         69.75","    1996968","           139296036.00","      11221","    1106155","         55.39"
"MANALIPETC","EQ","13-Apr-2021","         68.20","         69.10","         72.95","         68.95","         72.40","         72.50","         71.55","    1424519","           101923161.15","       7494","     525977","         36.92"
"MANALIPETC","EQ","15-Apr-2021","         72.50","         70.65","         72.75","         69.25","         70.20","         70.35","         70.59","    1275148","            90010312.65","       7261","     508503","         39.88"
"MANALIPETC","EQ","16-Apr-2021","         70.35","         70.90","         73.40","         70.10","         70.90","         70.60","         71.54","    1297327","            92816053.05","       6826","     662844","         51.09"
"MANALIPETC","EQ","19-Apr-2021","         70.60","         69.85","         69.85","         65.00","         67.60","         67.70","         67.08","    1540771","           103355379.80","       7956","     588450","         38.19"
"MANALIPETC","EQ","20-Apr-2021","         67.70","         70.40","         71.95","         68.40","         68.80","         68.90","         70.27","    1439309","           101142923.25","       8009","     507499","         35.26"
"MANALIPETC","EQ","22-Apr-2021","         68.90","         68.95","         71.00","         65.30","         69.90","         70.00","         69.26","    1135349","            78635428.75","       7053","     487656","         42.95"
"MANALIPETC","EQ","23-Apr-2021","         70.00","         71.40","         77.00","         70.20","         77.00","         76.95","         75.79","    3821653","           289656638.60","      15520","    1794316","         46.95"
"MANALIPETC","EQ","26-Apr-2021","         76.95","         78.60","         83.45","         77.20","         81.80","         81.50","         81.08","    5488002","           444960119.85","      25879","    1962168","         35.75"
"MANALIPETC","EQ","27-Apr-2021","         81.50","         82.40","         83.60","         78.65","         80.00","         79.40","         81.25","    2035021","           165351402.75","      10998","    1010401","         49.65"
"MANALIPETC","EQ","28-Apr-2021","         79.40","         80.40","         84.70","         79.95","         80.80","         81.20","         82.11","    2200764","           180702386.80","       9937","     907696","         41.24"
"MANALIPETC","EQ","29-Apr-2021","         81.20","         82.40","         82.85","         78.60","         79.60","         79.65","         80.23","    1127223","            90432410.75","       6531","     589460","         52.29"
"MANALIPETC","EQ","30-Apr-2021","         79.65","         78.50","         81.40","         78.00","         79.05","         78.85","         79.48","     806537","            64101647.45","       5044","     454257","         56.32"
"MANALIPETC","EQ","03-May-2021","         78.85","         80.80","         83.40","         78.10","         81.00","         81.30","         81.27","    1895344","           154027332.65","       9771","     740063","         39.05"
"MANALIPETC","EQ","04-May-2021","         81.30","         82.25","         89.40","         81.80","         83.95","         84.55","         86.58","    6547501","           566882793.60","      27730","    1923001","         29.37"
"MANALIPETC","EQ","05-May-2021","         84.55","         85.00","         85.45","         82.30","         83.45","         83.50","         83.72","    1634152","           136813167.15","      10338","     702617","         43.00"
"MANALIPETC","EQ","06-May-2021","         83.50","         84.20","         86.95","         83.15","         83.45","         84.00","         84.81","    1372102","           116369567.50","       7880","     570011","         41.54"
"MANALIPETC","EQ","07-May-2021","         84.00","         84.50","         87.50","         83.50","         84.10","         83.80","         85.08","    1741353","           148149859.50","       7792","     805760","         46.27"
"MANALIPETC","EQ","10-May-2021","         83.80","         85.30","         85.95","         82.80","         83.80","         83.35","         84.22","    1320269","           111193652.15","       7537","     686574","         52.00"
"MANALIPETC","EQ","11-May-2021","         83.35","         83.00","         87.40","         82.25","         84.65","         84.65","         84.81","    1627562","           138039602.45","       8881","     684772","         42.07"
"MANALIPETC","EQ","12-May-2021","         84.65","         84.75","         85.75","         83.00","         83.20","         83.25","         84.23","    1071860","            90287918.65","       5723","     504045","         47.03"
"MANALIPETC","EQ","14-May-2021","         83.25","         83.45","         83.95","         75.60","         79.75","         79.90","         80.25","    1210062","            97109865.25","       7720","     756575","         62.52"
"MANALIPETC","EQ","17-May-2021","         79.90","         80.10","         83.00","         78.70","         81.55","         81.70","         81.13","    1246269","           101114141.55","       7149","     511258","         41.02"
"MANALIPETC","EQ","18-May-2021","         81.70","         82.40","         83.15","         80.10","         80.55","         80.35","         81.72","     801236","            65475457.05","       4904","     428939","         53.53"
"MANALIPETC","EQ","19-May-2021","         80.35","         80.60","         84.75","         80.00","         82.45","         82.30","         83.05","    1817664","           150966041.30","      10078","     627623","         34.53"
"MANALIPETC","EQ","20-May-2021","         82.30","         81.80","         83.90","         81.80","         82.30","         82.30","         82.93","     733329","            60814549.15","       3990","     397728","         54.24"
"MANALIPETC","EQ","21-May-2021","         82.30","         83.00","         83.50","         80.60","         81.60","         81.20","         81.71","     637917","            52123484.30","       4313","     390144","         61.16"
"MANALIPETC","EQ","24-May-2021","         81.20","         81.50","         82.80","         80.70","         80.80","         80.95","         81.57","     602435","            49140434.35","       4124","     367886","         61.07"
"MANALIPETC","EQ","25-May-2021","         80.95","         82.60","         84.00","         81.50","         82.85","         82.75","         83.06","    1156516","            96057895.10","       6082","     575085","         49.73"
"MANALIPETC","EQ","26-May-2021","         82.75","         83.60","         89.40","         82.65","         86.75","         86.75","         86.63","    3877284","           335898625.65","      17812","    1472580","         37.98"
"MANALIPETC","EQ","27-May-2021","         86.75","         87.50","         90.20","         85.50","         86.75","         86.30","         87.84","    2542401","           223336724.90","      11136","    1048066","         41.22"
"MANALIPETC","EQ","28-May-2021","         86.30","         86.80","         87.80","         83.50","         83.80","         83.85","         85.31","     940710","            80255805.00","       5968","     549095","         58.37"
"MANALIPETC","EQ","31-May-2021","         83.85","         83.10","         83.85","         81.40","         82.00","         81.90","         82.27","     879814","            72381391.90","       5217","     528231","         60.04"
"MANALIPETC","EQ","01-Jun-2021","         81.90","         82.00","         83.00","         78.50","         80.45","         80.00","         80.08","    1310358","           104928942.30","       8654","     807346","         61.61"
"MANALIPETC","EQ","02-Jun-2021","         80.00","         80.00","         81.80","         79.55","         81.00","         81.10","         80.96","     660345","            53463657.85","       3824","     340328","         51.54"
"MANALIPETC","EQ","03-Jun-2021","         81.10","         81.25","         82.70","         80.00","         80.85","         80.70","         81.49","    1041068","            84836744.55","       5017","     586793","         56.36"
"MANALIPETC","EQ","04-Jun-2021","         80.70","         81.30","         83.00","         79.85","         83.00","         81.15","         80.98","     977509","            79159312.60","       4991","     651861","         66.69"
"MANALIPETC","EQ","07-Jun-2021","         81.15","         82.45","         88.70","         81.95","         85.40","         85.25","         85.48","    2835968","           242432003.00","      18073","    1492762","         52.64"
"MANALIPETC","EQ","08-Jun-2021","         85.25","         85.95","         86.80","         83.90","         84.50","         84.30","         85.00","     842173","            71584754.95","       5044","     547240","         64.98"
"MANALIPETC","BE","09-Jun-2021","         84.30","         83.85","         83.85","         80.10","         81.00","         80.70","         81.52","     708417","            57751023.45","       3612","-","-"
"MANALIPETC","BE","10-Jun-2021","         80.70","         81.95","         82.00","         79.50","         81.05","         80.80","         81.02","     389369","            31544900.45","       2026","-","-"
"MANALIPETC","BE","11-Jun-2021","         80.80","         80.80","         83.00","         80.00","         82.70","         82.15","         81.52","     506938","            41323387.80","       2183","-","-"
"MANALIPETC","BE","14-Jun-2021","         82.15","         81.10","         82.70","         78.10","         81.00","         80.50","         80.23","     479255","            38452366.30","       2753","-","-"
"MANALIPETC","BE","15-Jun-2021","         80.50","         81.50","         81.70","         78.50","         80.55","         80.55","         80.63","     347950","            28056464.25","       1423","-","-"
"MANALIPETC","BE","16-Jun-2021","         80.55","         80.10","         81.20","         78.50","         79.00","         79.60","         79.42","     366567","            29112011.45","       1927","-","-"
"MANALIPETC","BE","17-Jun-2021","         79.60","         79.00","         81.50","         76.05","         79.50","         79.90","         79.71","     449204","            35806627.40","       2009","-","-"
"MANALIPETC","BE","18-Jun-2021","         79.90","         79.05","         81.50","         75.95","         78.00","         77.50","         77.78","     569226","            44276663.85","       2614","-","-"
"MANALIPETC","BE","21-Jun-2021","         77.50","         75.50","         81.35","         73.65","         81.35","         81.35","         79.11","     436201","            34509851.70","       1582","-","-"
"MANALIPETC","BE","22-Jun-2021","         81.35","         84.75","         84.90","         81.35","         82.35","         82.10","         83.06","     402307","            33416349.00","       1837","-","-"
"MANALIPETC","BE","23-Jun-2021","         82.10","         82.00","         84.00","         80.10","         81.00","         80.75","         81.39","     265502","            21610392.80","       1482","-","-"
"MANALIPETC","BE","24-Jun-2021","         80.75","         81.00","         81.60","         78.00","         78.80","         78.65","         79.85","     252407","            20155771.15","       1450","-","-"
"MANALIPETC","BE","25-Jun-2021","         78.65","         78.90","         82.10","         78.65","         81.00","         80.60","         81.12","     433995","            35206041.55","       1095","-","-"
"MANALIPETC","BE","28-Jun-2021","         80.60","         83.70","         83.70","         80.20","         82.70","         81.70","         81.58","     357260","            29146481.50","       1532","-","-"
"MANALIPETC","BE","29-Jun-2021","         81.70","         83.45","         84.30","         81.15","         82.10","         82.45","         83.41","     721555","            60186598.60","       3684","-","-"
"MANALIPETC","BE","30-Jun-2021","         82.45","         86.55","         86.55","         82.10","         83.50","         83.15","         85.21","    2037974","           173665004.30","       6645","-","-"
"MANALIPETC","BE","01-Jul-2021","         83.15","         85.00","         85.00","         79.00","         81.85","         80.65","         80.23","    1235191","            99103789.95","       4496","-","-"
"MANALIPETC","BE","02-Jul-2021","         80.65","         80.85","         82.50","         80.40","         81.25","         81.30","         81.50","     425812","            34703427.30","       2562","-","-"
"MANALIPETC","BE","05-Jul-2021","         81.30","         82.00","         85.35","         81.00","         85.35","         85.35","         83.22","    1242744","           103417787.20","       3631","-","-"
"MANALIPETC","BE","06-Jul-2021","         85.35","         89.60","         89.60","         84.30","         84.80","         84.80","         86.65","     747696","            64784683.55","       3527","-","-"
"MANALIPETC","BE","07-Jul-2021","         84.80","         84.00","         85.50","         82.00","         83.45","         83.00","         83.30","     299783","            24971629.85","       1700","-","-"
"MANALIPETC","BE","08-Jul-2021","         83.00","         83.90","         84.00","         82.35","         83.20","         82.75","         83.00","     404806","            33599398.70","       1468","-","-"
"MANALIPETC","BE","09-Jul-2021","         82.75","         83.20","         83.45","         82.00","         82.75","         83.10","         82.72","     295423","            24436574.65","       1400","-","-"
"MANALIPETC","BE","12-Jul-2021","         83.10","         82.80","         83.50","         81.75","         82.70","         82.10","         82.83","     377082","            31231911.10","       1763","-","-"
"MANALIPETC","BE","13-Jul-2021","         82.10","         83.25","         83.30","         79.85","         82.45","         81.55","         81.21","     686307","            55734140.10","       3458","-","-"
"MANALIPETC","BE","14-Jul-2021","         81.55","         81.55","         83.00","         80.50","         82.05","         82.15","         82.23","     481848","            39622055.70","       2739","-","-"
"MANALIPETC","BE","15-Jul-2021","         82.15","         81.00","         83.80","         80.50","         83.00","         82.65","         82.31","     833873","            68633494.55","       2383","-","-"
"MANALIPETC","BE","16-Jul-2021","         82.65","         83.00","         83.15","         82.00","         83.05","         82.85","         82.64","     357403","            29534130.05","       1810","-","-"
"MANALIPETC","BE","19-Jul-2021","         82.85","         82.00","         83.05","         81.20","         82.45","         82.05","         82.16","     263960","            21687002.00","       1978","-","-"
"MANALIPETC","BE","20-Jul-2021","         82.05","         83.00","         83.95","         79.05","         81.95","         81.75","         82.11","     566124","            46483484.50","       5129","-","-"
"MANALIPETC","BE","22-Jul-2021","         81.75","         83.75","         84.50","         81.75","         82.40","         82.35","         82.69","     915523","            75709161.65","       2479","-","-"
"MANALIPETC","BE","23-Jul-2021","         82.35","         83.40","         83.50","         81.50","         83.15","         83.10","         82.67","     360320","            29787931.80","       1871","-","-"
