"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"MANALIPETC","EQ","31-Mar-2020","          9.90","         10.40","         10.40","         10.00","         10.20","         10.10","         10.17","     135670","             1380116.55","        517","     107007","         78.87"
"MANALIPETC","EQ","01-Apr-2020","         10.10","         10.25","         10.40","         10.00","         10.30","         10.25","         10.23","     128362","             1312736.80","        550","      66607","         51.89"
"MANALIPETC","EQ","03-Apr-2020","         10.25","         10.40","         10.40","         10.10","         10.35","         10.30","         10.28","      96682","              993972.20","        347","      66332","         68.61"
"MANALIPETC","EQ","07-Apr-2020","         10.30","         11.30","         12.35","         11.05","         12.35","         12.35","         12.05","     568408","             6848080.25","       2242","     415414","         73.08"
"MANALIPETC","EQ","08-Apr-2020","         12.35","         13.25","         14.80","         13.15","         14.80","         14.80","         14.56","     595024","             8661801.30","       2112","     464889","         78.13"
"MANALIPETC","EQ","09-Apr-2020","         14.80","         16.25","         16.25","         16.25","         16.25","         16.25","         16.25","     266720","             4334200.00","        777","     248262","         93.08"
"MANALIPETC","EQ","13-Apr-2020","         16.25","         17.85","         17.85","         14.80","         17.10","         17.00","         16.66","    1083442","            18052851.75","       4288","     619789","         57.21"
"MANALIPETC","EQ","15-Apr-2020","         17.00","         17.40","         17.40","         15.55","         16.05","         16.05","         16.23","     463612","             7523311.55","       2224","     271953","         58.66"
"MANALIPETC","EQ","16-Apr-2020","         16.05","         16.20","         16.20","         14.75","         15.40","         15.45","         15.45","     278186","             4297731.85","       1341","     169618","         60.97"
"MANALIPETC","EQ","17-Apr-2020","         15.45","         16.90","         16.95","         16.50","         16.95","         16.95","         16.85","     721578","            12157538.35","       2273","     541201","         75.00"
"MANALIPETC","EQ","20-Apr-2020","         16.95","         17.20","         17.70","         16.35","         16.75","         16.75","         16.75","     409985","             6866505.20","       1778","     266448","         64.99"
"MANALIPETC","EQ","21-Apr-2020","         16.75","         17.00","         17.00","         15.75","         16.20","         16.15","         16.58","     608122","            10084277.25","       2200","     339226","         55.78"
"MANALIPETC","EQ","22-Apr-2020","         16.15","         16.00","         16.30","         15.50","         16.20","         15.90","         15.78","     241383","             3808947.60","        860","     131827","         54.61"
"MANALIPETC","EQ","23-Apr-2020","         15.90","         15.65","         16.70","         15.65","         16.25","         16.20","         16.31","     182971","             2983839.65","        744","     105465","         57.64"
"MANALIPETC","EQ","24-Apr-2020","         16.20","         15.90","         16.20","         15.70","         16.00","         15.80","         15.83","     117862","             1865874.35","        528","      77583","         65.83"
"MANALIPETC","EQ","27-Apr-2020","         15.80","         16.00","         16.30","         15.60","         15.75","         15.65","         15.81","     141934","             2243662.25","        593","      87802","         61.86"
"MANALIPETC","EQ","28-Apr-2020","         15.65","         15.95","         16.00","         15.55","         15.75","         15.65","         15.82","     133391","             2109711.45","        448","      81999","         61.47"
"MANALIPETC","EQ","29-Apr-2020","         15.65","         15.95","         15.95","         15.50","         15.75","         15.70","         15.72","      95478","             1500457.70","        441","      61727","         64.65"
"MANALIPETC","EQ","30-Apr-2020","         15.70","         15.90","         15.90","         15.60","         15.90","         15.85","         15.76","     182313","             2874040.00","        594","     120935","         66.33"
"MANALIPETC","EQ","04-May-2020","         15.85","         15.50","         15.55","         14.90","         15.10","         15.00","         15.13","     158008","             2391424.10","        682","     116795","         73.92"
"MANALIPETC","EQ","05-May-2020","         15.00","         15.35","         15.35","         14.60","         14.95","         14.80","         14.98","     101430","             1519496.65","        493","      75885","         74.82"
"MANALIPETC","EQ","06-May-2020","         14.80","         15.10","         15.15","         14.50","         15.15","         14.95","         14.79","     104278","             1542507.40","        426","      64588","         61.94"
"MANALIPETC","EQ","07-May-2020","         14.95","         15.00","         15.25","         14.70","         15.15","         15.15","         15.07","      66805","             1006452.55","        347","      40939","         61.28"
"MANALIPETC","EQ","08-May-2020","         15.15","         15.00","         15.25","         14.55","         14.75","         14.85","         14.87","     102832","             1529359.95","        544","      66340","         64.51"
"MANALIPETC","EQ","11-May-2020","         14.85","         15.00","         15.00","         14.55","         14.70","         14.65","         14.72","      55623","              818509.90","        356","      36770","         66.11"
"MANALIPETC","EQ","12-May-2020","         14.65","         14.70","         14.70","         14.05","         14.50","         14.55","         14.37","      78326","             1125174.65","        492","      38528","         49.19"
"MANALIPETC","EQ","13-May-2020","         14.55","         15.00","         15.15","         14.15","         14.60","         14.35","         14.52","     179262","             2602495.25","        628","     111886","         62.41"
"MANALIPETC","EQ","14-May-2020","         14.35","         14.45","         14.70","         14.15","         14.70","         14.55","         14.39","      75998","             1093654.10","        414","      43781","         57.61"
"MANALIPETC","EQ","15-May-2020","         14.55","         14.40","         14.70","         14.25","         14.30","         14.30","         14.42","      70664","             1019048.45","        273","      45557","         64.47"
"MANALIPETC","EQ","18-May-2020","         14.30","         14.30","         14.40","         13.85","         14.00","         14.00","         14.13","      81517","             1151767.15","        381","      50783","         62.30"
"MANALIPETC","EQ","19-May-2020","         14.00","         14.15","         14.40","         13.75","         13.95","         13.90","         13.93","      51075","              711311.00","        351","      34000","         66.57"
"MANALIPETC","EQ","20-May-2020","         13.90","         13.80","         14.25","         13.60","         14.20","         14.10","         13.94","      59647","              831364.65","        283","      37920","         63.57"
"MANALIPETC","EQ","21-May-2020","         14.10","         13.90","         14.30","         13.85","         14.15","         14.05","         14.09","      51432","              724797.50","        286","      24120","         46.90"
"MANALIPETC","EQ","22-May-2020","         14.05","         14.20","         14.40","         13.50","         13.75","         13.80","         13.84","      64340","              890235.05","        352","      38222","         59.41"
"MANALIPETC","EQ","26-May-2020","         13.80","         13.80","         14.20","         13.80","         14.05","         14.15","         14.08","      76483","             1076564.10","        328","      50303","         65.77"
"MANALIPETC","EQ","27-May-2020","         14.15","         14.25","         14.35","         14.00","         14.30","         14.25","         14.19","      32495","              461090.45","        239","      23822","         73.31"
"MANALIPETC","EQ","28-May-2020","         14.25","         14.30","         15.20","         14.30","         14.90","         14.95","         14.87","     211149","             3138990.80","        714","     126069","         59.71"
"MANALIPETC","EQ","29-May-2020","         14.95","         14.80","         15.35","         14.65","         14.95","         14.95","         15.01","     188971","             2836700.40","        578","     119718","         63.35"
"MANALIPETC","EQ","01-Jun-2020","         14.95","         15.80","         15.90","         15.00","         15.45","         15.55","         15.52","     235104","             3647791.30","        823","     131660","         56.00"
"MANALIPETC","EQ","02-Jun-2020","         15.55","         15.50","         16.10","         15.50","         16.10","         15.95","         15.80","     169302","             2674214.05","        552","     112818","         66.64"
"MANALIPETC","EQ","03-Jun-2020","         15.95","         16.15","         16.30","         15.90","         15.90","         15.95","         16.03","     164314","             2634150.80","        549","     108463","         66.01"
"MANALIPETC","EQ","04-Jun-2020","         15.95","         15.90","         15.90","         15.15","         15.45","         15.40","         15.40","     192349","             2962185.05","        622","     122084","         63.47"
"MANALIPETC","EQ","05-Jun-2020","         15.40","         15.50","         16.55","         15.35","         16.30","         16.20","         16.01","     360004","             5762371.70","        946","     219973","         61.10"
"MANALIPETC","EQ","08-Jun-2020","         16.20","         16.00","         17.00","         16.00","         16.45","         16.40","         16.53","     485279","             8022000.45","       1165","     214663","         44.23"
"MANALIPETC","EQ","09-Jun-2020","         16.40","         16.70","         16.85","         16.00","         16.10","         16.10","         16.33","     185636","             3030856.75","        567","     136626","         73.60"
"MANALIPETC","EQ","10-Jun-2020","         16.10","         17.70","         17.70","         17.70","         17.70","         17.70","         17.70","     442436","             7831117.20","        533","     432366","         97.72"
"MANALIPETC","EQ","11-Jun-2020","         17.70","         19.25","         19.40","         17.75","         17.80","         17.95","         18.61","    1270563","            23647047.10","       2985","     783366","         61.66"
"MANALIPETC","EQ","12-Jun-2020","         17.95","         17.00","         18.40","         16.55","         17.55","         17.75","         17.23","     425207","             7325801.70","       1606","     208150","         48.95"
"MANALIPETC","EQ","15-Jun-2020","         17.75","         17.75","         19.50","         17.15","         18.25","         18.60","         18.36","    1004118","            18440453.20","       2487","     370870","         36.93"
"MANALIPETC","EQ","16-Jun-2020","         18.60","         18.80","         18.85","         17.20","         17.95","         17.85","         18.03","     917028","            16534128.05","       2592","     428130","         46.69"
"MANALIPETC","EQ","17-Jun-2020","         17.85","         18.10","         18.10","         17.35","         17.50","         17.50","         17.62","     422332","             7439977.25","       1062","     206428","         48.88"
"MANALIPETC","EQ","18-Jun-2020","         17.50","         17.75","         19.25","         17.60","         19.25","         19.25","         18.65","    1089286","            20319140.85","       2489","     729190","         66.94"
"MANALIPETC","EQ","19-Jun-2020","         19.25","         20.00","         20.40","         19.50","         19.90","         19.95","         20.08","    1066869","            21426817.60","       2734","     796178","         74.63"
"MANALIPETC","EQ","22-Jun-2020","         19.95","         20.00","         20.75","         20.00","         20.35","         20.30","         20.29","     690152","            14004353.90","       1535","     486703","         70.52"
"MANALIPETC","EQ","23-Jun-2020","         20.30","         20.50","         20.85","         20.10","         20.25","         20.30","         20.37","     373441","             7606279.05","       1237","     126675","         70.46"
"MANALIPETC","EQ","24-Jun-2020","         20.30","         20.15","         20.55","         19.15","         19.30","         19.35","         19.85","     452614","             8986405.85","       1715","     262406","         57.98"
"MANALIPETC","EQ","25-Jun-2020","         19.35","         19.40","         19.65","         19.00","         19.60","         19.45","         19.27","     213850","             4120340.90","        768","     127692","         59.71"
"MANALIPETC","EQ","26-Jun-2020","         19.45","         19.85","         20.20","         19.40","         19.40","         19.55","         19.78","     302100","             5975873.65","        808","     164532","         54.46"
"MANALIPETC","EQ","29-Jun-2020","         19.55","         19.85","         19.85","         18.70","         18.85","         18.90","         18.89","     185348","             3501907.45","        877","     117035","         63.14"
"MANALIPETC","EQ","30-Jun-2020","         18.90","         18.90","         19.45","         17.75","         18.80","         18.65","         18.81","     226001","             4252156.00","       1156","     111035","         49.13"
"MANALIPETC","EQ","01-Jul-2020","         18.65","         19.10","         19.10","         18.00","         18.85","         18.75","         18.53","     200398","             3712449.10","       1038","     103390","         51.59"
"MANALIPETC","EQ","02-Jul-2020","         18.75","         18.90","         19.15","         18.70","         18.80","         18.90","         18.96","     242251","             4592951.35","        987","     152601","         62.99"
"MANALIPETC","EQ","03-Jul-2020","         18.90","         19.35","         19.45","         18.85","         19.20","         19.10","         19.13","     278896","             5334648.20","        917","     146228","         52.43"
"MANALIPETC","EQ","06-Jul-2020","         19.10","         19.25","         19.70","         18.10","         19.25","         19.30","         19.14","     252498","             4832603.30","        937","     178208","         70.58"
"MANALIPETC","EQ","07-Jul-2020","         19.30","         19.40","         21.20","         19.05","         21.20","         21.20","         20.63","    1444447","            29803631.00","       2967","     739502","         51.20"
"MANALIPETC","EQ","08-Jul-2020","         21.20","         22.70","         23.30","         22.40","         23.30","         23.30","         23.14","    2367285","            54786337.30","       3640","     972161","         41.07"
"MANALIPETC","EQ","09-Jul-2020","         23.30","         23.55","         23.55","         21.50","         22.10","         21.80","         22.21","    1470173","            32651555.85","       5016","     757714","         51.54"
"MANALIPETC","EQ","10-Jul-2020","         21.80","         21.95","         22.20","         21.05","         21.30","         21.35","         21.55","     447636","             9645538.90","       1955","     217933","         48.69"
"MANALIPETC","EQ","13-Jul-2020","         21.35","         21.40","         21.80","         20.20","         20.45","         20.45","         20.71","     310335","             6426910.25","       1615","     192555","         62.05"
"MANALIPETC","EQ","14-Jul-2020","         20.45","         20.00","         21.45","         19.85","         21.05","         20.90","         20.52","     436938","             8966218.85","       1773","     216868","         49.63"
"MANALIPETC","EQ","15-Jul-2020","         20.90","         20.95","         21.60","         20.25","         20.80","         20.55","         21.04","     329267","             6928404.55","       1283","     164418","         49.93"
"MANALIPETC","EQ","16-Jul-2020","         20.55","         20.95","         20.95","         19.85","         20.00","         20.05","         20.10","     268013","             5386169.05","       1011","     186324","         69.52"
"MANALIPETC","EQ","17-Jul-2020","         20.05","         20.10","         20.45","         19.85","         20.45","         20.35","         20.22","     211345","             4273744.70","        753","     131344","         62.15"
"MANALIPETC","EQ","20-Jul-2020","         20.35","         21.00","         21.00","         19.90","         20.20","         20.15","         20.24","     320041","             6476956.85","        957","     188852","         59.01"
"MANALIPETC","EQ","21-Jul-2020","         20.15","         20.45","         22.15","         20.00","         22.15","         22.15","         21.39","    1019190","            21804540.80","       2533","     632535","         62.06"
"MANALIPETC","EQ","22-Jul-2020","         22.15","         23.00","         23.00","         20.80","         21.15","         21.55","         21.80","    1264518","            27562014.65","       4493","     700117","         55.37"
"MANALIPETC","EQ","23-Jul-2020","         21.55","         21.50","         22.30","         21.25","         21.40","         21.45","         21.69","     332310","             7209179.50","       1291","     144275","         43.42"
